"","year","make","model","vclass","displ","tran","cyl","drive","fueltype","tcharger","scharger","guzzler","cty","hwy","cmb","pv","lv","make_orig","make_lower","make_lowerclean","country","z"
"16038",2000,"Lexus","RX 300","Midsize Station Wagons",3,"Automatic 4-spd","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,17,22,19,101,32,"Lexus","lexus","lexus","Japan","Midsize Station Wagons"
"16039",2000,"Lexus","RX 300 4WD","Midsize Station Wagons",3,"Automatic 4-spd","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,21,18,101,32,"Lexus","lexus","lexus","Japan","Midsize Station Wagons"
"16042",2000,"Mercedes-Benz","E320 (Wagon)","Midsize Station Wagons",3.2,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,25,20,98,44,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Midsize Station Wagons"
"16043",2000,"Mercedes-Benz","E320 4Matic (Wagon)","Midsize Station Wagons",3.2,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,20,98,44,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Midsize Station Wagons"
"16285",2000,"Lincoln","Navigator 2WD","Sport Utility Vehicle - 2WD",5.4,"Automatic 4-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,11,16,13,NA,NA,"Lincoln","lincoln","lincoln","USA","Sport Utility Vehicles"
"16313",2000,"BMW","X5","Sport Utility Vehicle - 4WD",4.4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,16,14,NA,NA,"BMW","bmw","bmw","Germany","Sport Utility Vehicles"
"16314",2000,"Cadillac","Escalade 4WD","Sport Utility Vehicle - 4WD",5.7,"Automatic 4-spd","8","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,11,15,13,NA,NA,"Cadillac","cadillac","cadillac","USA","Sport Utility Vehicles"
"16344",2000,"Infiniti","QX4 4WD","Sport Utility Vehicle - 4WD",3.3,"Automatic 4-spd","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,13,17,15,NA,NA,"Infiniti","infiniti","infiniti","Japan","Sport Utility Vehicles"
"16366",2000,"Lexus","LX 470","Sport Utility Vehicle - 4WD",4.7,"Automatic 4-spd","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,12,15,13,NA,NA,"Lexus","lexus","lexus","Japan","Sport Utility Vehicles"
"16367",2000,"Lincoln","Navigator 4WD","Sport Utility Vehicle - 4WD",5.4,"Automatic 4-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,11,15,13,NA,NA,"Lincoln","lincoln","lincoln","USA","Sport Utility Vehicles"
"16368",2000,"Mercedes-Benz","ML320","Sport Utility Vehicle - 4WD",3.2,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,18,16,NA,NA,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Sport Utility Vehicles"
"16369",2000,"Mercedes-Benz","ML430","Sport Utility Vehicle - 4WD",4.3,"Automatic 5-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,17,15,NA,NA,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Sport Utility Vehicles"
"16370",2000,"Mercedes-Benz","ML55","Sport Utility Vehicle - 4WD",5.5,"Automatic 5-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,16,14,NA,NA,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Sport Utility Vehicles"
"16425",2001,"Acura","NSX","Two Seaters",3,"Automatic (S4)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,18,NA,NA,"Acura","acura","acura","Japan","Two Seaters"
"16426",2001,"Acura","NSX","Two Seaters",3.2,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,18,NA,NA,"Acura","acura","acura","Japan","Two Seaters"
"16427",2001,"Audi","TT Roadster","Two Seaters",1.8,"Manual 5-spd","4","Front-Wheel Drive","Premium",TRUE,FALSE,FALSE,19,27,22,NA,NA,"Audi","audi","audi","Germany","Two Seaters"
"16428",2001,"Audi","TT Roadster quattro","Two Seaters",1.8,"Manual 6-spd","4","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,18,26,21,NA,NA,"Audi","audi","audi","Germany","Two Seaters"
"16429",2001,"BMW","M Coupe","Two Seaters",3.2,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,23,18,NA,NA,"BMW","bmw","bmw","Germany","Two Seaters"
"16430",2001,"BMW","M Roadster","Two Seaters",3.2,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,23,18,NA,NA,"BMW","bmw","bmw","Germany","Two Seaters"
"16431",2001,"BMW","Z3 Coupe","Two Seaters",3,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,19,26,21,NA,NA,"BMW","bmw","bmw","Germany","Two Seaters"
"16432",2001,"BMW","Z3 Coupe","Two Seaters",3,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,NA,NA,"BMW","bmw","bmw","Germany","Two Seaters"
"16433",2001,"BMW","Z3 Roadster","Two Seaters",2.5,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,20,NA,NA,"BMW","bmw","bmw","Germany","Two Seaters"
"16434",2001,"BMW","Z3 Roadster","Two Seaters",2.5,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,25,20,NA,NA,"BMW","bmw","bmw","Germany","Two Seaters"
"16435",2001,"BMW","Z3 Roadster","Two Seaters",3,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,19,26,21,NA,NA,"BMW","bmw","bmw","Germany","Two Seaters"
"16436",2001,"BMW","Z3 Roadster","Two Seaters",3,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,23,19,NA,NA,"BMW","bmw","bmw","Germany","Two Seaters"
"16437",2001,"BMW","Z8","Two Seaters",4.9,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,19,15,NA,NA,"BMW","bmw","bmw","Germany","Two Seaters"
"16454",2001,"Mercedes-Benz","SL500","Two Seaters",5,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,21,17,50,8,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Two Seaters"
"16455",2001,"Mercedes-Benz","SL600","Two Seaters",6,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,17,14,50,8,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Two Seaters"
"16456",2001,"Mercedes-Benz","SLK230 Kompressor","Two Seaters",2.3,"Automatic 5-spd","4","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,20,27,23,48,10,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Two Seaters"
"16457",2001,"Mercedes-Benz","SLK230 Kompressor","Two Seaters",2.3,"Manual 6-spd","4","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,18,27,21,48,10,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Two Seaters"
"16458",2001,"Mercedes-Benz","SLK320","Two Seaters",3.2,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,18,25,21,48,10,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Two Seaters"
"16459",2001,"Mercedes-Benz","SLK320","Two Seaters",3.2,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,16,25,19,48,10,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Two Seaters"
"16466",2001,"Audi","TT Coupe","Minicompact Cars",1.8,"Manual 5-spd","4","Front-Wheel Drive","Premium",TRUE,FALSE,FALSE,20,29,23,65,14,"Audi","audi","audi","Germany","Minicompact Cars"
"16467",2001,"Audi","TT Coupe quattro","Minicompact Cars",1.8,"Manual 5-spd","4","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,18,26,21,65,11,"Audi","audi","audi","Germany","Minicompact Cars"
"16468",2001,"Audi","TT Coupe quattro","Minicompact Cars",1.8,"Manual 6-spd","4","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,18,26,21,65,11,"Audi","audi","audi","Germany","Minicompact Cars"
"16469",2001,"BMW","325ci Convertible","Minicompact Cars",2.5,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,19,74,9,"BMW","bmw","bmw","Germany","Minicompact Cars"
"16470",2001,"BMW","325ci Convertible","Minicompact Cars",2.5,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,20,74,9,"BMW","bmw","bmw","Germany","Minicompact Cars"
"16471",2001,"BMW","330ci Convertible","Minicompact Cars",3,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,26,20,74,9,"BMW","bmw","bmw","Germany","Minicompact Cars"
"16472",2001,"BMW","330ci Convertible","Minicompact Cars",3,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,74,9,"BMW","bmw","bmw","Germany","Minicompact Cars"
"16473",2001,"BMW","M3 Convertible","Minicompact Cars",3.2,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,21,17,74,9,"BMW","bmw","bmw","Germany","Minicompact Cars"
"16474",2001,"Jaguar","XK8 Convertible","Minicompact Cars",4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,18,70,10,"Jaguar","jaguar","jaguar","Britain","Minicompact Cars"
"16475",2001,"Jaguar","XKR Convertible","Minicompact Cars",4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,15,21,17,70,10,"Jaguar","jaguar","jaguar","Britain","Minicompact Cars"
"16476",2001,"Mercedes-Benz","CLK320 (Cabriolet)","Minicompact Cars",3.2,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,25,20,76,6,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Minicompact Cars"
"16477",2001,"Mercedes-Benz","CLK430 (Cabriolet)","Minicompact Cars",4.3,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,76,6,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Minicompact Cars"
"16488",2001,"Acura","Integra","Subcompact Cars",1.8,"Automatic 4-spd","4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,21,28,23,80,12.5,"Acura","acura","acura","Japan","Subcompact Cars"
"16489",2001,"Acura","Integra","Subcompact Cars",1.8,"Manual 5-spd","4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,22,28,24,80,12.5,"Acura","acura","acura","Japan","Subcompact Cars"
"16490",2001,"Acura","Integra","Subcompact Cars",1.8,"Manual 5-spd","4","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,22,28,24,80,12.5,"Acura","acura","acura","Japan","Subcompact Cars"
"16494",2001,"BMW","325ci","Subcompact Cars",2.5,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,84,9,"BMW","bmw","bmw","Germany","Subcompact Cars"
"16495",2001,"BMW","325ci","Subcompact Cars",2.5,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,84,9,"BMW","bmw","bmw","Germany","Subcompact Cars"
"16496",2001,"BMW","330ci","Subcompact Cars",3,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,84,9,"BMW","bmw","bmw","Germany","Subcompact Cars"
"16497",2001,"BMW","330ci","Subcompact Cars",3,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,84,9,"BMW","bmw","bmw","Germany","Subcompact Cars"
"16498",2001,"BMW","M3","Subcompact Cars",3.2,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,17,84,9,"BMW","bmw","bmw","Germany","Subcompact Cars"
"16519",2001,"Jaguar","XK8","Subcompact Cars",4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,18,75,11,"Jaguar","jaguar","jaguar","Britain","Subcompact Cars"
"16520",2001,"Jaguar","XKR","Subcompact Cars",4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,15,21,17,75,11,"Jaguar","jaguar","jaguar","Britain","Subcompact Cars"
"16521",2001,"Lexus","IS 300","Subcompact Cars",3,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,21,18,89,11,"Lexus","lexus","lexus","Japan","Subcompact Cars"
"16522",2001,"Mercedes-Benz","CLK320","Subcompact Cars",3.2,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,26,21,81,11,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Subcompact Cars"
"16523",2001,"Mercedes-Benz","CLK430","Subcompact Cars",4.3,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,81,11,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Subcompact Cars"
"16524",2001,"Mercedes-Benz","CLK55 AMG","Subcompact Cars",5.4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,81,11,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Subcompact Cars"
"16573",2001,"Acura","3.2CL","Compact Cars",3.2,"Automatic (S5)","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,27,20,90,14,"Acura","acura","acura","Japan","Compact Cars"
"16574",2001,"Audi","A4","Compact Cars",1.8,"Manual 5-spd","4","Front-Wheel Drive","Premium",TRUE,FALSE,FALSE,20,29,23,88,14,"Audi","audi","audi","Germany","Compact Cars"
"16575",2001,"Audi","A4","Compact Cars",1.8,"Automatic (S5)","4","Front-Wheel Drive","Premium",TRUE,FALSE,FALSE,18,26,21,88,14,"Audi","audi","audi","Germany","Compact Cars"
"16576",2001,"Audi","A4","Compact Cars",2.8,"Automatic (S5)","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,88,14,"Audi","audi","audi","Germany","Compact Cars"
"16577",2001,"Audi","A4 quattro","Compact Cars",1.8,"Manual 5-spd","4","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,19,27,22,88,14,"Audi","audi","audi","Germany","Compact Cars"
"16578",2001,"Audi","A4 quattro","Compact Cars",1.8,"Automatic (S5)","4","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,18,25,20,88,14,"Audi","audi","audi","Germany","Compact Cars"
"16579",2001,"Audi","A4 quattro","Compact Cars",2.8,"Manual 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,19,88,14,"Audi","audi","audi","Germany","Compact Cars"
"16580",2001,"Audi","A4 quattro","Compact Cars",2.8,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,18,88,14,"Audi","audi","audi","Germany","Compact Cars"
"16581",2001,"Audi","S4","Compact Cars",2.7,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,15,22,18,88,14,"Audi","audi","audi","Germany","Compact Cars"
"16582",2001,"Audi","S4","Compact Cars",2.7,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,16,22,18,88,14,"Audi","audi","audi","Germany","Compact Cars"
"16584",2001,"BMW","325i","Compact Cars",2.5,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,91,11,"BMW","bmw","bmw","Germany","Compact Cars"
"16585",2001,"BMW","325i","Compact Cars",2.5,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,91,11,"BMW","bmw","bmw","Germany","Compact Cars"
"16586",2001,"BMW","325xi","Compact Cars",2.5,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,23,19,91,11,"BMW","bmw","bmw","Germany","Compact Cars"
"16587",2001,"BMW","325xi","Compact Cars",2.5,"Manual 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,91,11,"BMW","bmw","bmw","Germany","Compact Cars"
"16588",2001,"BMW","330i","Compact Cars",3,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,91,11,"BMW","bmw","bmw","Germany","Compact Cars"
"16589",2001,"BMW","330i","Compact Cars",3,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,91,11,"BMW","bmw","bmw","Germany","Compact Cars"
"16590",2001,"BMW","330xi","Compact Cars",3,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,25,20,91,11,"BMW","bmw","bmw","Germany","Compact Cars"
"16591",2001,"BMW","330xi","Compact Cars",3,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,18,91,11,"BMW","bmw","bmw","Germany","Compact Cars"
"16592",2001,"BMW","525i","Compact Cars",2.5,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,93,11,"BMW","bmw","bmw","Germany","Compact Cars"
"16593",2001,"BMW","525i","Compact Cars",2.5,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,93,11,"BMW","bmw","bmw","Germany","Compact Cars"
"16594",2001,"BMW","530i","Compact Cars",3,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,93,11,"BMW","bmw","bmw","Germany","Compact Cars"
"16595",2001,"BMW","530i","Compact Cars",3,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,93,11,"BMW","bmw","bmw","Germany","Compact Cars"
"16596",2001,"BMW","540i","Compact Cars",4.4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,93,11,"BMW","bmw","bmw","Germany","Compact Cars"
"16597",2001,"BMW","540i","Compact Cars",4.4,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,21,16,93,11,"BMW","bmw","bmw","Germany","Compact Cars"
"16598",2001,"BMW","540i","Compact Cars",4.4,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,19,16,93,11,"BMW","bmw","bmw","Germany","Compact Cars"
"16599",2001,"BMW","M5","Compact Cars",4.9,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,19,15,93,11,"BMW","bmw","bmw","Germany","Compact Cars"
"16643",2001,"Infiniti","G20","Compact Cars",2,"Automatic 4-spd","4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,20,28,23,91,14,"Infiniti","infiniti","infiniti","Japan","Compact Cars"
"16644",2001,"Infiniti","G20","Compact Cars",2,"Manual 5-spd","4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,21,29,24,91,14,"Infiniti","infiniti","infiniti","Japan","Compact Cars"
"16645",2001,"Jaguar","XJ8","Compact Cars",4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,18,93,13,"Jaguar","jaguar","jaguar","Britain","Compact Cars"
"16646",2001,"Jaguar","XJR","Compact Cars",4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,14,20,16,93,13,"Jaguar","jaguar","jaguar","Britain","Compact Cars"
"16651",2001,"Lexus","ES 300","Compact Cars",3,"Automatic 4-spd","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,17,24,20,92,13,"Lexus","lexus","lexus","Japan","Compact Cars"
"16661",2001,"Mercedes-Benz","C240","Compact Cars",2.6,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,24,20,89,12,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Compact Cars"
"16662",2001,"Mercedes-Benz","C240","Compact Cars",2.6,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,25,19,89,12,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Compact Cars"
"16663",2001,"Mercedes-Benz","C320","Compact Cars",3.2,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,23,19,89,12,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Compact Cars"
"16664",2001,"Mercedes-Benz","CL500","Compact Cars",5,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,21,17,88,12,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Compact Cars"
"16665",2001,"Mercedes-Benz","CL55 AMG","Compact Cars",5.4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,20,17,88,12,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Compact Cars"
"16666",2001,"Mercedes-Benz","CL600","Compact Cars",5.8,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,21,16,88,12,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Compact Cars"
"16734",2001,"Acura","3.2TL","Midsize Cars",3.2,"Automatic (S5)","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,27,20,96,14,"Acura","acura","acura","Japan","Midsize Cars"
"16735",2001,"Acura","3.5RL","Midsize Cars",3.5,"Automatic 4-spd","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,96,15,"Acura","acura","acura","Japan","Midsize Cars"
"16736",2001,"Audi","A6","Midsize Cars",2.8,"Automatic (S5)","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,18,98,15,"Audi","audi","audi","Germany","Midsize Cars"
"16737",2001,"Audi","A6 quattro","Midsize Cars",2.7,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,15,22,18,98,15,"Audi","audi","audi","Germany","Midsize Cars"
"16738",2001,"Audi","A6 quattro","Midsize Cars",2.7,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,16,22,18,98,15,"Audi","audi","audi","Germany","Midsize Cars"
"16739",2001,"Audi","A6 quattro","Midsize Cars",2.8,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,18,98,15,"Audi","audi","audi","Germany","Midsize Cars"
"16740",2001,"Audi","A6 quattro","Midsize Cars",4.2,"Automatic (S5)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,23,18,98,15,"Audi","audi","audi","Germany","Midsize Cars"
"16741",2001,"Audi","A8 quattro","Midsize Cars",4.2,"Automatic (S5)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,23,18,100,18,"Audi","audi","audi","Germany","Midsize Cars"
"16742",2001,"Audi","S8 quattro","Midsize Cars",4.2,"Automatic 5-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,13,20,15,100,18,"Audi","audi","audi","Germany","Midsize Cars"
"16744",2001,"BMW","740i","Midsize Cars",4.4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,18,100,13,"BMW","bmw","bmw","Germany","Midsize Cars"
"16745",2001,"BMW","740i","Midsize Cars",4.4,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,19,16,100,13,"BMW","bmw","bmw","Germany","Midsize Cars"
"16749",2001,"Cadillac","Catera","Midsize Cars",3,"Automatic 4-spd","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,22,18,99,14,"Cadillac","cadillac","cadillac","USA","Midsize Cars"
"16750",2001,"Cadillac","Eldorado","Midsize Cars",4.6,"Automatic 4-spd","8","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,25,18,100,15,"Cadillac","cadillac","cadillac","USA","Midsize Cars"
"16751",2001,"Cadillac","Seville","Midsize Cars",4.6,"Automatic 4-spd","8","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,25,18,104,15,"Cadillac","cadillac","cadillac","USA","Midsize Cars"
"16774",2001,"Infiniti","I30","Midsize Cars",3,"Automatic 4-spd","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,17,24,20,102,15,"Infiniti","infiniti","infiniti","Japan","Midsize Cars"
"16775",2001,"Infiniti","Q45","Midsize Cars",4.1,"Automatic 4-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,21,18,97,13,"Infiniti","infiniti","infiniti","Japan","Midsize Cars"
"16776",2001,"Jaguar","S-Type","Midsize Cars",3,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,18,99,12,"Jaguar","jaguar","jaguar","Britain","Midsize Cars"
"16777",2001,"Jaguar","S-Type","Midsize Cars",4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,18,99,12,"Jaguar","jaguar","jaguar","Britain","Midsize Cars"
"16778",2001,"Jaguar","Vanden Plas","Midsize Cars",4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,18,102,13,"Jaguar","jaguar","jaguar","Britain","Midsize Cars"
